movie_ref,discogs_title_norm,tmdb_title_norm,discogs_year,tmdb_year,discogs_genre,tmdb_genre,discogs_style
Cinema Paradiso,ennio morricone nuovo cinema paradiso,um cinema quase paradiso,2017,2019,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,kissing sequence cinema paradiso,2017,,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,franco cristaldi il suo cinema paradiso,2017,2009,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone cinema paradiso,nuovo cinema paradiso,,1988,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Cinema Paradiso,ennio morricone cinema paradiso,um cinema quase paradiso,,2019,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Cinema Paradiso,ennio morricone cinema paradiso,kissing sequence cinema paradiso,,,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Cinema Paradiso,ennio morricone cinema paradiso,franco cristaldi il suo cinema paradiso,,2009,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Captain America The Winter Soldier,henry jackman captain america the winter soldier,captain america the winter soldier,2014,2014,"Brass & Military, Stage & Screen",,"Score, Soundtrack, Theme"
Captain America The Winter Soldier,henry jackman captain america the winter soldier,captain america the winter soldier,2018,2014,Stage & Screen,,Score
Captain America The Winter Soldier,henry jackman the falcon and the winter soldier vol,captain america the winter soldier,2021,2014,Stage & Screen,,"Score, Soundtrack"
Captain America The Winter Soldier,henry jackman the falcon and the winter soldier vol,captain america the winter soldier,2021,2014,Stage & Screen,,"Score, Soundtrack"
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2005,2005,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,27,2005,2017,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2005,1942,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2024,2005,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,27,2024,2017,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2024,1942,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2023,2005,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,27,2023,2017,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2023,1942,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2005,2005,"Jazz, Stage & Screen",,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,27,2005,2017,"Jazz, Stage & Screen",,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2005,1942,"Jazz, Stage & Screen",,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2005,2005,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,27,2005,2017,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2005,1942,Stage & Screen,,"Soundtrack, Score"
Close Encounters of the Third Kind,john williams close encounters of the third kind,close encounters of the third kind,1977,1977,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,,1977,2016,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,making of close encounters of the third kind,1977,2001,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,close encounters of the third kind full disclosure,1977,2025,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,humanoids the real close encounters of the third kind,1977,2022,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,close encounters of the third kind,1977,1977,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,,1977,2016,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,making of close encounters of the third kind,1977,2001,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,close encounters of the third kind full disclosure,1977,2025,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,humanoids the real close encounters of the third kind,1977,2022,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,close encounters of the third kind,1978,1977,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,,1978,2016,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,making of close encounters of the third kind,1978,2001,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,close encounters of the third kind full disclosure,1978,2025,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,humanoids the real close encounters of the third kind,1978,2022,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Crimson Peak,fernando velazquez crimson peak,crimson peak,2023,2015,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2023,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2023,2019,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2023,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2023,2015,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2023,2016,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2023,2019,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2023,2016,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,crimson peak,2015,2015,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2015,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2015,2019,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2015,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2016,2015,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2016,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2016,2019,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2016,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2015,2015,"Classical, Stage & Screen",,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2015,2016,"Classical, Stage & Screen",,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2015,2019,"Classical, Stage & Screen",,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2015,2016,"Classical, Stage & Screen",,"Soundtrack, Score"
Cowboy Bebop The Movie,seatbelts cowboy bebop official,,2018,2001,"Electronic, Hip Hop, Jazz, Rock, Blues, Stage & Screen",,"Free Jazz, Harmonica Blues, Bop, Swing, Hard Bop, Piano Blues, Cool Jazz, Soundtrack, Anison"
Cowboy Bebop The Movie,various tivulandia nippon volume dal 1990 al 1999,,2017,2001,"Jazz, Rock, Blues, Pop, Stage & Screen",,"Soundtrack, Theme"
Deadpool,various deadpool reloaded,deadpool,2016,2016,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool wolverine,2016,2024,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool,2016,2018,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,once upon deadpool,2016,2018,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool no good deed,2016,2017,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,marvel studios assembled the making of deadpool wolverine,2016,2024,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool from comics to screen to screen,2016,,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,untitled deadpool men teamup film,2016,,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool movie in lego,2016,2021,Stage & Screen,,"Soundtrack, Score"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2016,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,once upon deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool no good deed,2016,2017,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,marvel studios assembled the making of deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool from comics to screen to screen,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,untitled deadpool men teamup film,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool movie in lego,2016,2021,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2016,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,once upon deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool no good deed,2016,2017,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,marvel studios assembled the making of deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool from comics to screen to screen,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,untitled deadpool men teamup film,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool movie in lego,2016,2021,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,various deadpool wolverine,deadpool,2024,2016,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool wolverine,2024,2024,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool,2024,2018,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,once upon deadpool,2024,2018,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool no good deed,2024,2017,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,marvel studios assembled the making of deadpool wolverine,2024,2024,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool from comics to screen to screen,2024,,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,untitled deadpool men teamup film,2024,,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool movie in lego,2024,2021,"Rock, Pop, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django unchained,2013,2012,"Hip Hop, Rock, Funk / Soul, Non-Music, Folk, World, & Country, Stage & Screen",,"Soundtrack, Gangsta, Folk Rock, Rhythm & Blues, Contemporary R&B, Speech"
Django Unchained,various django unchained,django django sergio corbucci unchained,2013,2021,"Hip Hop, Rock, Funk / Soul, Non-Music, Folk, World, & Country, Stage & Screen",,"Soundtrack, Gangsta, Folk Rock, Rhythm & Blues, Contemporary R&B, Speech"
Django Unchained,various django unchained,django unchained reimagining the spaghetti western making of documentary,2013,2013,"Hip Hop, Rock, Funk / Soul, Non-Music, Folk, World, & Country, Stage & Screen",,"Soundtrack, Gangsta, Folk Rock, Rhythm & Blues, Contemporary R&B, Speech"
Django Unchained,various django unchained,django unchained,2013,2012,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django django sergio corbucci unchained,2013,2021,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django unchained reimagining the spaghetti western making of documentary,2013,2013,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django unchained,2013,2012,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django django sergio corbucci unchained,2013,2021,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django unchained reimagining the spaghetti western making of documentary,2013,2013,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django unchained,2012,2012,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django django sergio corbucci unchained,2012,2021,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Django Unchained,various django unchained,django unchained reimagining the spaghetti western making of documentary,2012,2013,"Hip Hop, Funk / Soul, Folk, World, & Country, Stage & Screen",,Soundtrack
Doctor Strange,michael giacchino doctor strange,doctor strange,2016,2016,Stage & Screen,,Score
